station_flow_id,year,station_id,station_name,morning_entries,morning_exits,midday_entries,midday_exits,evening_entries,evening_exits,night_entries,night_exits,total_entries,total_exits,total_flow,morning_total_flow,midday_total_flow,evening_total_flow,night_total_flow,peak_total_flow,entry_exit_imbalance,bottleneck_score,stop_lat,stop_lon,region,pressure_category
2023_narwee,2023,narwee,Narwee Station,840,70,300,200,230,720,150,430,1520,1420,2940,910,500,950,580,1860,100,0.6326530612244898,-33.94767733,151.07058514,Northern Sydney,Medium Peak Pressure
2023_newcastle_interchange,2023,newcastle_interchange,Newcastle Interchange,210,600,360,310,620,230,110,100,1300,1240,2540,810,670,850,210,1660,60,0.6535433070866141,-32.92404091,151.75908192,Eastern Sydney,Medium Peak Pressure
2023_newtown,2023,newtown,Newtown Station,2430,1900,1650,1920,2690,3990,1800,1860,8570,9670,18240,4330,3570,6680,3660,11010,-1100,0.6036184210526315,-33.89791301,151.17937737,Northern Sydney,Medium Peak Pressure
2023_niagara_park,2023,niagara_park,Niagara Park Station,0,0,0,0,0,0,0,0,90,90,180,0,0,0,0,0,0,0.0,-33.38307663,151.35458344,Eastern Sydney,Low Peak Pressure
2023_normanhurst,2023,normanhurst,Normanhurst Station,470,230,220,130,350,360,50,150,1090,870,1960,700,350,710,200,1410,220,0.7193877551020408,-33.72082663,151.0970721,Southern Sydney,High Peak Pressure
2023_north_ryde,2023,north_ryde,North Ryde Station,840,900,450,330,1070,880,170,490,2530,2600,5130,1740,780,1950,660,3690,-70,0.7192982456140351,-33.79421813,151.13798663,Southern Sydney,High Peak Pressure
2023_north_strathfield,2023,north_strathfield,North Strathfield Station,1170,330,370,350,560,1130,270,540,2370,2350,4720,1500,720,1690,810,3190,20,0.6758474576271186,-33.85918843,151.08818062,Northern Sydney,Medium Peak Pressure
2023_north_sydney,2023,north_sydney,North Sydney Station,2140,14300,3460,2990,13440,2950,1940,1660,20980,21900,42880,16440,6450,16390,3600,32830,-920,0.765625,-33.84115005,151.20741233,Sydney CBD,High Peak Pressure
2023_north_wollongong,2023,north_wollongong,North Wollongong Station,410,260,260,200,300,350,120,240,1090,1050,2140,670,460,650,360,1320,40,0.616822429906542,-34.41227335,150.89138888,Western Sydney,Medium Peak Pressure
2023_norwest,2023,norwest,Norwest Station,840,520,420,370,750,920,160,380,2170,2190,4360,1360,790,1670,540,3030,-20,0.694954128440367,-33.73461748,150.96352165,Western Sydney,Medium Peak Pressure
2023_oak_flats,2023,oak_flats,Oak Flats Station,160,50,60,60,80,130,50,50,350,290,640,210,120,210,100,420,60,0.65625,-34.57194651,150.82034881,Western Sydney,Medium Peak Pressure
2023_oatley,2023,oatley,Oatley Station,1110,140,310,270,270,960,90,340,1780,1710,3490,1250,580,1230,430,2480,70,0.7106017191977078,-33.9803847,151.07901413,Northern Sydney,High Peak Pressure
2023_olympic_park,2023,olympic_park,Olympic Park Station,350,900,500,300,900,420,180,270,1930,1890,3820,1250,800,1320,450,2570,40,0.6727748691099477,-33.84659492,151.06932974,Northern Sydney,Medium Peak Pressure
2023_ourimbah,2023,ourimbah,Ourimbah Station,0,0,0,0,0,0,0,0,160,150,310,0,0,0,0,0,10,0.0,-33.35974907,151.36999584,Eastern Sydney,Low Peak Pressure
2023_padstow,2023,padstow,Padstow Station,1280,220,370,270,360,1110,250,490,2260,2090,4350,1500,640,1470,740,2970,170,0.6827586206896552,-33.95191691,151.03217663,Western Sydney,Medium Peak Pressure
2023_panania,2023,panania,Panania Station,760,200,260,180,260,630,130,280,1410,1290,2700,960,440,890,410,1850,120,0.6851851851851852,-33.95427746,150.99826036,Western Sydney,Medium Peak Pressure
2023_parramatta,2023,parramatta,Parramatta Station,8330,14840,7260,6960,16890,11130,4570,4910,37050,37840,74890,23170,14220,28020,9480,51190,-790,0.6835358525837896,-33.81749025,151.005325,Western Sydney,Medium Peak Pressure
2023_pendle_hill,2023,pendle_hill,Pendle Hill Station,1480,290,490,420,590,1400,280,560,2840,2670,5510,1770,910,1990,840,3760,170,0.6823956442831216,-33.80120445,150.9560804,Western Sydney,Medium Peak Pressure
2023_pennant_hills,2023,pennant_hills,Pennant Hills Station,700,300,330,270,410,670,120,280,1560,1520,3080,1000,600,1080,400,2080,40,0.6753246753246753,-33.73791201,151.07255151,Southern Sydney,Medium Peak Pressure
2023_penrith,2023,penrith,Penrith Station,2580,1420,1210,1200,1710,2980,880,1030,6380,6630,13010,4000,2410,4690,1910,8690,-250,0.6679477325134512,-33.75014862,150.69651584,Western Sydney,Medium Peak Pressure
2023_penshurst,2023,penshurst,Penshurst Station,1470,170,540,320,400,1220,260,660,2670,2370,5040,1640,860,1620,920,3260,300,0.6468253968253969,-33.96620899,151.0888473,Northern Sydney,Medium Peak Pressure
2023_petersham,2023,petersham,Petersham Station,1200,670,540,390,890,1220,300,620,2930,2900,5830,1870,930,2110,920,3980,30,0.6826758147512865,-33.89386331,151.15557204,Northern Sydney,Medium Peak Pressure
2023_picton,2023,picton,Picton Station,0,0,0,0,0,0,0,0,130,110,240,0,0,0,0,0,20,0.0,-34.17919202,150.61260429,Western Sydney,Low Peak Pressure
2023_point_clare,2023,point_clare,Point Clare Station,0,0,0,0,0,0,0,0,140,110,250,0,0,0,0,0,30,0.0,-33.44625901,151.32841514,Eastern Sydney,Low Peak Pressure
2023_port_kembla,2023,port_kembla,Port Kembla Station,0,0,0,0,0,0,0,0,80,70,150,0,0,0,0,0,10,0.0,-34.47716242,150.90286886,Western Sydney,Low Peak Pressure
2023_punchbowl,2023,punchbowl,Punchbowl Station,940,200,460,320,420,850,270,560,2090,1930,4020,1140,780,1270,830,2410,160,0.599502487562189,-33.92540504,151.05554778,Northern Sydney,Medium Peak Pressure
2023_pymble,2023,pymble,Pymble Station,1000,470,350,250,670,890,100,340,2120,1950,4070,1470,600,1560,440,3030,170,0.7444717444717445,-33.74477962,151.14226141,Southern Sydney,High Peak Pressure
2023_quakers_hill,2023,quakers_hill,Quakers Hill Station,1550,120,420,300,350,1370,240,490,2560,2280,4840,1670,720,1720,730,3390,280,0.7004132231404959,-33.72746287,150.88623397,Western Sydney,High Peak Pressure
2023_redfern,2023,redfern,Redfern Station,4150,11330,4540,4940,11470,5780,3910,3350,24070,25400,49470,15480,9480,17250,7260,32730,-1330,0.6616130988477865,-33.89204769,151.19841906,Sydney CBD,Medium Peak Pressure
2023_regents_park,2023,regents_park,Regents Park Station,320,370,230,200,400,340,130,170,1080,1080,2160,690,430,740,300,1430,0,0.6620370370370371,-33.8831901,151.02401965,Western Sydney,Medium Peak Pressure
2023_revesby,2023,revesby,Revesby Station,2070,410,710,610,750,1830,400,1050,3930,3900,7830,2480,1320,2580,1450,5060,30,0.6462324393358876,-33.95251787,151.01519695,Western Sydney,Medium Peak Pressure
2023_rhodes,2023,rhodes,Rhodes Station,3550,1420,1650,1270,2300,3410,800,2050,8300,8150,16450,4970,2920,5710,2850,10680,150,0.6492401215805471,-33.83049189,151.08704933,Northern Sydney,Medium Peak Pressure
2023_richmond,2023,richmond,Richmond Station,260,100,130,110,140,220,80,90,610,520,1130,360,240,360,170,720,90,0.6371681415929203,-33.59884642,150.75264112,Western Sydney,Medium Peak Pressure
2023_riverstone,2023,riverstone,Riverstone Station,540,140,170,130,220,490,140,190,1070,950,2020,680,300,710,330,1390,120,0.6881188118811881,-33.67926177,150.86037985,Western Sydney,Medium Peak Pressure
2023_riverwood,2023,riverwood,Riverwood Station,1440,200,530,420,470,1300,340,730,2780,2650,5430,1640,950,1770,1070,3410,130,0.6279926335174953,-33.95139401,151.05245738,Northern Sydney,Medium Peak Pressure
2023_rockdale,2023,rockdale,Rockdale Station,3440,840,2000,1590,1910,3460,1310,2540,8660,8430,17090,4280,3590,5370,3850,9650,230,0.5646576945582212,-33.95224818,151.13661619,Northern Sydney,Medium Peak Pressure
2023_rooty_hill,2023,rooty_hill,Rooty Hill Station,1570,260,580,430,540,1590,410,720,3100,3000,6100,1830,1010,2130,1130,3960,100,0.6491803278688525,-33.77162507,150.84464747,Western Sydney,Medium Peak Pressure
2023_roseville,2023,roseville,Roseville Station,1310,270,420,350,600,1080,160,550,2490,2250,4740,1580,770,1680,710,3260,240,0.6877637130801688,-33.78443617,151.17766673,Southern Sydney,Medium Peak Pressure
2023_rouse_hill,2023,rouse_hill,Rouse Hill Station,1690,310,620,610,680,1850,230,570,3220,3340,6560,2000,1230,2530,800,4530,-120,0.6905487804878049,-33.69181177,150.92416751,Western Sydney,Medium Peak Pressure
2023_rydalmere,2023,rydalmere,Rydalmere Station,0,0,0,0,0,0,0,0,50,40,90,0,0,0,0,0,10,0.0,,,Unmatched / Unknown,Low Peak Pressure
2023_schofields,2023,schofields,Schofields Station,2940,160,520,410,500,2460,330,1030,4290,4060,8350,3100,930,2960,1360,6060,230,0.725748502994012,-33.70438029,150.87377461,Western Sydney,High Peak Pressure
2023_sefton,2023,sefton,Sefton Station,270,100,140,80,170,220,50,100,630,500,1130,370,220,390,150,760,130,0.672566371681416,-33.88527733,151.01170402,Western Sydney,Medium Peak Pressure
2023_seven_hills,2023,seven_hills,Seven Hills Station,2550,1000,960,730,1370,2350,580,1140,5460,5220,10680,3550,1690,3720,1720,7270,240,0.6807116104868914,-33.7743511,150.93612251,Western Sydney,Medium Peak Pressure
2023_shellharbour_junction,2023,shellharbour_junction,Shellharbour Junction Station,0,0,0,0,0,0,0,0,140,130,270,0,0,0,0,0,10,0.0,-34.59134673,150.84470802,Western Sydney,Low Peak Pressure
2023_springwood,2023,springwood,Springwood Station,450,80,140,110,130,390,80,140,800,720,1520,530,250,520,220,1050,80,0.6907894736842105,-33.69905654,150.56366276,Western Sydney,Medium Peak Pressure
2023_st_james,2023,st_james,St James Station,210,5130,1460,1830,4990,1070,1350,430,8010,8460,16470,5340,3290,6060,1780,11400,-450,0.692167577413479,-33.87062216,151.21186309,Sydney CBD,Medium Peak Pressure
2023_st_leonards,2023,st_leonards,St Leonards Station,3350,6530,2820,2270,6820,3520,1350,2040,14340,14360,28700,9880,5090,10340,3390,20220,-20,0.7045296167247387,-33.8222319,151.19413439,Northern Sydney,High Peak Pressure
2023_st_marys,2023,st_marys,St Marys Station,1760,930,790,650,1190,1800,500,710,4240,4090,8330,2690,1440,2990,1210,5680,150,0.6818727490996399,-33.76210254,150.77518003,Western Sydney,Medium Peak Pressure
2023_st_peters,2023,st_peters,St Peters Station,1450,440,480,350,740,1410,320,670,2990,2870,5860,1890,830,2150,990,4040,120,0.689419795221843,-33.90727298,151.18074263,Northern Sydney,Medium Peak Pressure
2023_stanmore,2023,stanmore,Stanmore Station,1580,390,410,340,750,1330,220,630,2960,2690,5650,1970,750,2080,850,4050,270,0.7168141592920354,-33.89447424,151.16414803,Northern Sydney,High Peak Pressure
2023_stanwell_park,2023,stanwell_park,Stanwell Park Station,0,0,0,0,0,0,0,0,50,60,110,0,0,0,0,0,-10,0.0,-34.22627936,150.98112787,Western Sydney,Low Peak Pressure
2023_strathfield,2023,strathfield,Strathfield Station,7380,3290,4280,3600,6170,8280,3490,5730,21320,20900,42220,10670,7880,14450,9220,25120,420,0.5949786830885836,-33.87167201,151.09428565,Northern Sydney,Medium Peak Pressure
2023_summer_hill,2023,summer_hill,Summer Hill Station,1560,360,580,400,660,1410,260,740,3060,2910,5970,1920,980,2070,1000,3990,150,0.6683417085427136,-33.89044065,151.1387028,Northern Sydney,Medium Peak Pressure
2023_sutherland,2023,sutherland,Sutherland Station,2980,730,980,870,1120,2730,530,1090,5610,5420,11030,3710,1850,3850,1620,7560,190,0.6854034451495921,-34.03175379,151.05722202,Northern Sydney,Medium Peak Pressure
2023_sydenham,2023,sydenham,Sydenham Station,1520,1770,980,900,2100,1670,800,1200,5400,5540,10940,3290,1880,3770,2000,7060,-140,0.6453382084095064,-33.91445896,151.16652644,Northern Sydney,Medium Peak Pressure
2023_tahmoor,2023,tahmoor,Tahmoor Station,0,0,0,0,0,0,0,0,130,120,250,0,0,0,0,0,10,0.0,-34.22349207,150.59002115,Western Sydney,Low Peak Pressure
2023_tallawong,2023,tallawong,Tallawong Station,3210,190,510,340,530,2710,310,1060,4560,4300,8860,3400,850,3240,1370,6640,260,0.7494356659142212,-33.69163119,150.90600569,Western Sydney,High Peak Pressure
2023_tascott,2023,tascott,Tascott Station,0,0,0,0,0,0,0,0,90,60,150,0,0,0,0,0,30,0.0,-33.45091719,151.31860852,Eastern Sydney,Low Peak Pressure
2023_telarah,2023,telarah,Telarah Station,0,0,0,0,0,0,0,0,110,110,220,0,0,0,0,0,0,0.0,-32.72338989,151.53981195,Eastern Sydney,Low Peak Pressure
2023_telopea,2023,telopea,Telopea Station,0,0,0,0,0,0,0,0,100,90,190,0,0,0,0,0,10,0.0,,,Unmatched / Unknown,Low Peak Pressure
2023_tempe,2023,tempe,Tempe Station,670,220,140,120,310,610,70,200,1190,1150,2340,890,260,920,270,1810,40,0.7735042735042735,-33.92390407,151.15660038,Northern Sydney,High Peak Pressure
2023_thirroul,2023,thirroul,Thirroul Station,520,50,130,130,90,440,80,170,820,790,1610,570,260,530,250,1100,30,0.6832298136645962,-34.31801562,150.91891203,Western Sydney,Medium Peak Pressure
2023_thornleigh,2023,thornleigh,Thornleigh Station,770,170,230,190,250,640,90,290,1340,1290,2630,940,420,890,380,1830,50,0.6958174904942965,-33.73189695,151.07815508,Southern Sydney,Medium Peak Pressure
2023_thornton,2023,thornton,Thornton Station,0,0,0,0,0,0,0,0,210,180,390,0,0,0,0,0,30,0.0,-32.78352147,151.63974686,Eastern Sydney,Low Peak Pressure
2023_toongabbie,2023,toongabbie,Toongabbie Station,1300,280,520,420,510,1270,270,540,2600,2510,5110,1580,940,1780,810,3360,90,0.6575342465753424,-33.78738636,150.95144002,Western Sydney,Medium Peak Pressure
2023_town_hall,2023,town_hall,Town Hall Station,5280,34930,13920,17520,39080,19850,22320,7980,80600,80280,160880,40210,31440,58930,30300,99140,320,0.6162357036300348,-33.87353896,151.20692991,Sydney CBD,Medium Peak Pressure
2023_towradgi,2023,towradgi,Towradgi Station,0,0,0,0,0,0,0,0,70,60,130,0,0,0,0,0,10,0.0,-34.38441889,150.90134686,Western Sydney,Low Peak Pressure
2023_tuggerah,2023,tuggerah,Tuggerah Station,450,180,180,180,200,440,180,170,1010,970,1980,630,360,640,350,1270,40,0.6414141414141414,-33.30772394,151.42020531,Eastern Sydney,Medium Peak Pressure
2023_turramurra,2023,turramurra,Turramurra Station,1960,350,590,440,650,1750,190,710,3390,3250,6640,2310,1030,2400,900,4710,140,0.7093373493975904,-33.73258635,151.12863644,Southern Sydney,High Peak Pressure
2023_turrella,2023,turrella,Turrella Station,440,90,180,120,220,380,130,300,970,890,1860,530,300,600,430,1130,80,0.6075268817204301,-33.92979582,151.14033853,Northern Sydney,Medium Peak Pressure
2023_unanderra,2023,unanderra,Unanderra Station,160,40,60,50,60,120,50,80,330,290,620,200,110,180,130,380,40,0.6129032258064516,-34.45457966,150.84615381,Western Sydney,Medium Peak Pressure
2023_valley_heights,2023,valley_heights,Valley Heights Station,0,0,0,0,0,0,0,0,40,40,80,0,0,0,0,0,0,0.0,-33.70433308,150.58374369,Western Sydney,Low Peak Pressure
2023_victoria_street,2023,victoria_street,Victoria Street Station,0,0,0,0,0,0,0,0,230,210,440,0,0,0,0,0,20,0.0,-32.75104739,151.59408427,Eastern Sydney,Low Peak Pressure
2023_villawood,2023,villawood,Villawood Station,180,100,100,70,140,170,50,80,470,420,890,280,170,310,130,590,50,0.6629213483146067,-33.88083101,150.97685942,Western Sydney,Medium Peak Pressure
2023_vineyard,2023,vineyard,Vineyard Station,0,0,0,0,0,0,0,0,110,110,220,0,0,0,0,0,0,0.0,-33.6503077,150.85115431,Western Sydney,Low Peak Pressure
2023_wahroonga,2023,wahroonga,Wahroonga Station,870,340,260,250,520,760,100,270,1750,1620,3370,1210,510,1280,370,2490,130,0.7388724035608308,-33.71804522,151.1175449,Southern Sydney,High Peak Pressure
2023_waitara,2023,waitara,Waitara Station,1580,430,400,320,710,1290,160,600,2850,2640,5490,2010,720,2000,760,4010,210,0.7304189435336976,-33.71036513,151.10494081,Southern Sydney,High Peak Pressure
2023_warabrook,2023,warabrook,Warabrook Station,0,0,0,0,0,0,0,0,150,170,320,0,0,0,0,0,-20,0.0,-32.88738021,151.7101627,Eastern Sydney,Low Peak Pressure
2023_waratah,2023,waratah,Waratah Station,0,0,0,0,0,0,0,0,180,160,340,0,0,0,0,0,20,0.0,-32.90218201,151.73106539,Eastern Sydney,Low Peak Pressure
2023_warnervale,2023,warnervale,Warnervale Station,0,0,0,0,0,0,0,0,210,180,390,0,0,0,0,0,30,0.0,-33.24732964,151.44885085,Eastern Sydney,Low Peak Pressure
2023_warrawee,2023,warrawee,Warrawee Station,350,210,120,90,320,330,40,120,830,750,1580,560,210,650,160,1210,80,0.7658227848101266,-33.72439856,151.12182775,Southern Sydney,High Peak Pressure
2023_warrimoo,2023,warrimoo,Warrimoo Station,0,0,0,0,0,0,0,0,100,90,190,0,0,0,0,0,10,0.0,-33.72140832,150.60273514,Western Sydney,Low Peak Pressure
2023_warwick_farm,2023,warwick_farm,Warwick Farm Station,1070,260,380,270,450,970,280,470,2180,1970,4150,1330,650,1420,750,2750,210,0.6626506024096386,-33.91331588,150.93509547,Western Sydney,Medium Peak Pressure
2023_waterfall,2023,waterfall,Waterfall Station,0,0,0,0,0,0,0,0,350,350,700,0,0,0,0,0,0,0.0,-34.13490804,150.99454839,Western Sydney,Low Peak Pressure
2023_waverton,2023,waverton,Waverton Station,860,230,410,290,480,710,140,430,1890,1660,3550,1090,700,1190,570,2280,230,0.6422535211267606,-33.8376183,151.19738129,Northern Sydney,Medium Peak Pressure
2023_wentworth_falls,2023,wentworth_falls,Wentworth Falls Station,0,0,0,0,0,0,0,0,250,220,470,0,0,0,0,0,30,0.0,-33.70951523,150.37637161,Western Sydney,Low Peak Pressure
2023_wentworthville,2023,wentworthville,Wentworthville Station,1840,250,610,500,600,1750,350,820,3400,3320,6720,2090,1110,2350,1170,4440,80,0.6607142857142857,-33.80706891,150.97236952,Western Sydney,Medium Peak Pressure
2023_werrington,2023,werrington,Werrington Station,580,90,190,130,150,520,130,190,1050,930,1980,670,320,670,320,1340,120,0.6767676767676768,-33.75916137,150.75759387,Western Sydney,Medium Peak Pressure
2023_west_ryde,2023,west_ryde,West Ryde Station,1900,590,800,690,930,1870,420,880,4050,4030,8080,2490,1490,2800,1300,5290,20,0.6547029702970297,-33.80719476,151.09019218,Southern Sydney,Medium Peak Pressure
2023_westmead,2023,westmead,Westmead Station,1800,1910,1390,1110,2350,1610,680,1170,6220,5800,12020,3710,2500,3960,1850,7670,420,0.6381031613976705,-33.80847754,150.98789237,Western Sydney,Medium Peak Pressure
2023_wiley_park,2023,wiley_park,Wiley Park Station,640,90,320,210,280,540,210,450,1450,1290,2740,730,530,820,660,1550,160,0.5656934306569343,-33.92276181,151.06791697,Northern Sydney,Medium Peak Pressure
2023_windsor,2023,windsor,Windsor Station,270,120,130,120,130,280,90,100,620,620,1240,390,250,410,190,800,0,0.6451612903225806,-33.61375217,150.81121394,Western Sydney,Medium Peak Pressure
2023_wolli_creek,2023,wolli_creek,Wolli Creek Station,3250,680,1720,1160,1900,3410,1040,2600,7910,7850,15760,3930,2880,5310,3640,9240,60,0.5862944162436549,-33.92853822,151.15411287,Northern Sydney,Medium Peak Pressure
2023_wollongong,2023,wollongong,Wollongong Station,500,380,370,330,470,510,190,310,1530,1530,3060,880,700,980,500,1860,0,0.6078431372549019,-34.42701768,150.88819093,Western Sydney,Medium Peak Pressure
2023_wollstonecraft,2023,wollstonecraft,Wollstonecraft Station,1150,150,390,300,410,940,130,550,2080,1940,4020,1300,690,1350,680,2650,140,0.6592039800995025,-33.83194479,151.19174851,Northern Sydney,Medium Peak Pressure
2023_woodford,2023,woodford,Woodford Station,0,0,0,0,0,0,0,0,60,40,100,0,0,0,0,0,20,0.0,-33.73567216,150.48171549,Western Sydney,Low Peak Pressure
2023_woolooware,2023,woolooware,Woolooware Station,690,120,170,140,180,540,80,230,1120,1030,2150,810,310,720,310,1530,90,0.7116279069767442,-34.04754097,151.14375723,Northern Sydney,High Peak Pressure
2023_woonona,2023,woonona,Woonona Station,0,0,0,0,0,0,0,0,120,80,200,0,0,0,0,0,40,0.0,-34.34963696,150.91517037,Western Sydney,Low Peak Pressure
2023_woy_woy,2023,woy_woy,Woy Woy Station,1700,170,500,470,330,1670,410,560,2940,2870,5810,1870,970,2000,970,3870,70,0.6660929432013769,-33.48572837,151.32330628,Eastern Sydney,Medium Peak Pressure
2023_wyee,2023,wyee,Wyee Station,0,0,0,0,0,0,0,0,220,180,400,0,0,0,0,0,40,0.0,-33.18007088,151.48708552,Eastern Sydney,Low Peak Pressure
2023_wynyard,2023,wynyard,Wynyard Station,4210,43070,7930,9880,37440,11320,18590,6270,68170,70540,138710,47280,17810,48760,24860,96040,-2370,0.6923797851632904,-33.86594489,151.2061031,Sydney CBD,Medium Peak Pressure
2023_wyong,2023,wyong,Wyong Station,510,160,240,210,190,460,230,330,1170,1160,2330,670,450,650,560,1320,10,0.5665236051502146,-33.28539097,151.42523404,Eastern Sydney,Medium Peak Pressure
2023_yagoona,2023,yagoona,Yagoona Station,630,110,280,180,220,550,180,310,1310,1150,2460,740,460,770,490,1510,160,0.6138211382113821,-33.90721147,151.02459877,Western Sydney,Medium Peak Pressure
2023_yennora,2023,yennora,Yennora Station,320,440,280,220,410,280,130,210,1140,1150,2290,760,500,690,340,1450,-10,0.6331877729257642,-33.86466386,150.97105333,Western Sydney,Medium Peak Pressure
